,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,mean_test_roc_auc,mean_train_accuracy,mean_train_f1_macro,mean_train_precision_macro,mean_train_recall_macro,mean_train_roc_auc,param_clf__C,param_clf__penalty,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_accuracy,rank_test_f1_macro,rank_test_precision_macro,rank_test_recall_macro,rank_test_roc_auc,split0_test_accuracy,split0_test_f1_macro,split0_test_precision_macro,split0_test_recall_macro,split0_test_roc_auc,split0_train_accuracy,split0_train_f1_macro,split0_train_precision_macro,split0_train_recall_macro,split0_train_roc_auc,split1_test_accuracy,split1_test_f1_macro,split1_test_precision_macro,split1_test_recall_macro,split1_test_roc_auc,split1_train_accuracy,split1_train_f1_macro,split1_train_precision_macro,split1_train_recall_macro,split1_train_roc_auc,split2_test_accuracy,split2_test_f1_macro,split2_test_precision_macro,split2_test_recall_macro,split2_test_roc_auc,split2_train_accuracy,split2_train_f1_macro,split2_train_precision_macro,split2_train_recall_macro,split2_train_roc_auc,std_fit_time,std_score_time,std_test_accuracy,std_test_f1_macro,std_test_precision_macro,std_test_recall_macro,std_test_roc_auc,std_train_accuracy,std_train_f1_macro,std_train_precision_macro,std_train_recall_macro,std_train_roc_auc
781,0.353690226872762,0.4376019636789958,0.5,0.33333333333333326,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,10,l1,l1,True,0.75,10000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",985,992,992,985,990,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.09854094938548806,0.30612585461920555,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,0.10839414596557617,0.19405349095662436,0.86,0.8578361344537815,0.877239475500345,0.86,0.9598529411764706,0.8297682709447415,0.8267836257309943,0.8537087912087912,0.8297682709447415,0.9615876707729493,10,l1,l1,True,0.75,50000,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",525,528,594,525,329,0.8235294117647058,0.8178571428571428,0.8695652173913043,0.8235294117647058,1.0,0.803030303030303,0.7992982456140351,0.8273809523809523,0.803030303030303,0.9449035812672176,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9480968858131488,0.8333333333333334,0.8301754385964913,0.8601190476190477,0.8333333333333334,0.9623507805325988,0.8125,0.8117647058823529,0.8174603174603174,0.8125,0.9296875,0.8529411764705882,0.8508771929824561,0.8736263736263736,0.8529411764705883,0.9775086505190311,0.0322206674879655,0.09906115554380633,0.05843548478752393,0.05986786420497884,0.05053175924273286,0.05843548478752393,0.029768812992791577,0.02053137557120737,0.021193163186815717,0.01941611507615159,0.020531375571207416,0.013321896451778002
783,0.31734522183736164,0.3703433672587077,0.5,0.33333333333333326,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,10,l1,l1,True,0.75,50000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",985,992,992,985,990,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.07885123225023163,0.1704700550698063,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,0.11889282862345378,0.1963841120402018,0.8,0.7945627705627706,0.8274305555555554,0.8,0.9058823529411765,0.8345216874628639,0.8343704457510427,0.836403313318948,0.8345216874628639,0.898998372103122,10,l1,l1,True,1.0,,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",821,823,899,821,825,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.944636678200692,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.891643709825528,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.8961937716262975,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8953168044077136,0.75,0.7333333333333334,0.8333333333333333,0.75,0.875,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9100346020761246,0.02615837863357001,0.09394807558122002,0.04200840252084028,0.04851299121393465,0.024672331838181318,0.04200840252084028,0.029116161578269576,0.034382783741364956,0.03420720457670266,0.03679039026909056,0.034382783741364956,0.007946558373080788
785,0.32777969042460126,0.41726501782735187,0.78,0.7639020399277832,0.8345895400895401,0.78,0.88875,0.8345216874628639,0.8341470132695458,0.8379848321418462,0.8345216874628639,0.896549642381665,10,l1,l1,True,1.0,,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",885,893,871,885,914,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9342560553633217,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.888888888888889,0.7647058823529411,0.7614035087719297,0.7802197802197802,0.7647058823529411,0.8892733564013842,0.8181818181818182,0.8175115207373271,0.8229263746505125,0.8181818181818181,0.8907254361799817,0.65625,0.6101882613510521,0.7962962962962963,0.65625,0.83984375,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9100346020761246,0.10771275350619099,0.2798071960732318,0.10432204098508674,0.12217673289816798,0.06521871436407144,0.10432204098508674,0.03833468800658058,0.034382783741364956,0.03431423639773454,0.036067990582300556,0.03438278374136497,0.00956473836404683
786,0.1079558531443278,0.22066672643025717,0.8,0.7945627705627706,0.8274305555555554,0.8,0.9021323529411766,0.8296197266785502,0.8294629098627696,0.8310651614612715,0.8296197266785502,0.8995750733718647,10,l1,l1,True,1.0,5000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",821,823,899,821,855,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.944636678200692,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.891643709825528,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.8961937716262975,0.8181818181818182,0.818014705882353,0.8193548387096774,0.8181818181818181,0.8953168044077136,0.75,0.7333333333333334,0.8333333333333333,0.75,0.86328125,0.8676470588235294,0.86738894907909,0.8705318221447254,0.8676470588235294,0.9117647058823529,0.04056263828841659,0.1033263746128101,0.04200840252084028,0.04851299121393465,0.024672331838181318,0.04200840252084028,0.033305424852578064,0.02759167260116811,0.027510734776293982,0.02866567785021537,0.027591672601168123,0.008748838456541211
787,0.297147274017334,0.5000943342844645,0.78,0.7744583333333334,0.8082105263157894,0.78,0.8586029411764704,0.7948603683897802,0.7947036216533799,0.7958444984358172,0.7948603683897802,0.8712859961680345,10,l1,l1,True,1.0,5000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",885,884,952,885,965,0.8235294117647058,0.8229166666666666,0.8280701754385965,0.8235294117647058,0.9273356401384082,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.8438934802571166,0.7647058823529411,0.7647058823529412,0.7647058823529411,0.7647058823529411,0.8442906574394463,0.7727272727272727,0.7726750861079219,0.7729779411764706,0.7727272727272727,0.8668503213957759,0.75,0.7333333333333334,0.8333333333333333,0.75,0.80078125,0.8088235294117647,0.808450704225352,0.8112467306015694,0.8088235294117647,0.903114186851211,0.11076689945785574,0.2517730879244695,0.03180824902257828,0.0370396264243255,0.03129808364181759,0.03180824902257828,0.05239980894206742,0.01582815657156564,0.015735534318543534,0.016490647305726296,0.01582815657156564,0.024379355069264277
788,0.1603996753692627,0.2755226294199626,0.8,0.7945627705627706,0.8274305555555554,0.8,0.9033823529411765,0.8345216874628639,0.8343704457510427,0.836403313318948,0.8345216874628639,0.8992689821566827,10,l1,l1,True,1.0,10000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",821,823,899,821,847,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.944636678200692,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.891643709825528,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.8961937716262975,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8943985307621671,0.75,0.7333333333333334,0.8333333333333333,0.75,0.8671875,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9117647058823529,0.057038445563690296,0.14445092232134019,0.04200840252084028,0.04851299121393465,0.024672331838181318,0.04200840252084028,0.03186603018510124,0.034382783741364956,0.03420720457670266,0.03679039026909056,0.034382783741364956,0.008907098037312527
789,0.37921738624572754,0.5302574634552002,0.8,0.7945627705627706,0.8274305555555554,0.8,0.8778676470588235,0.7999108734402851,0.799823989355472,0.8004745629923523,0.7999108734402851,0.8888973620021119,10,l1,l1,True,1.0,10000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",821,823,899,821,948,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.930795847750865,0.8181818181818182,0.818014705882353,0.8193548387096774,0.8181818181818181,0.8815426997245179,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.875432525951557,0.7727272727272727,0.7726750861079219,0.7729779411764706,0.7727272727272727,0.8751147842056933,0.75,0.7333333333333334,0.8333333333333333,0.75,0.82421875,0.8088235294117647,0.8087821760761411,0.8090909090909091,0.8088235294117647,0.9100346020761246,0.11510195323879237,0.32378607356619743,0.04200840252084028,0.04851299121393465,0.024672331838181318,0.04200840252084028,0.04330722309874443,0.01959771250204639,0.0195636927719739,0.019889448145000186,0.019597712502046356,0.01517490720321153
790,0.14691901206970215,0.24551057815551758,0.8,0.7945627705627706,0.8274305555555554,0.8,0.9058823529411765,0.8345216874628639,0.8343704457510427,0.836403313318948,0.8345216874628639,0.898998372103122,10,l1,l1,True,1.0,50000,"(1, 1)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",821,823,899,821,825,0.8529411764705882,0.8528138528138528,0.8541666666666667,0.8529411764705882,0.944636678200692,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.891643709825528,0.7941176470588235,0.793939393939394,0.7951388888888888,0.7941176470588235,0.8961937716262975,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8953168044077136,0.75,0.7333333333333334,0.8333333333333333,0.75,0.875,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9100346020761246,0.04697679790809255,0.11198109534877503,0.04200840252084028,0.04851299121393465,0.024672331838181318,0.04200840252084028,0.029116161578269576,0.034382783741364956,0.03420720457670266,0.03679039026909056,0.034382783741364956,0.007946558373080788
791,0.45450933774312335,0.4885598023732503,0.78,0.7639020399277832,0.8345895400895401,0.78,0.88875,0.8345216874628639,0.8341470132695458,0.8379848321418462,0.8345216874628639,0.896549642381665,10,l1,l1,True,1.0,50000,"(1, 2)","{'vect__max_df': 1.0, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': True, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",885,893,871,885,914,0.9117647058823529,0.9110723626852659,0.925,0.9117647058823529,0.9342560553633217,0.803030303030303,0.8029850746268657,0.8033088235294117,0.803030303030303,0.888888888888889,0.7647058823529411,0.7614035087719297,0.7802197802197802,0.7647058823529411,0.8892733564013842,0.8181818181818182,0.8175115207373271,0.8229263746505125,0.8181818181818181,0.8907254361799817,0.65625,0.6101882613510521,0.7962962962962963,0.65625,0.83984375,0.8823529411764706,0.8819444444444444,0.887719298245614,0.8823529411764706,0.9100346020761246,0.16609189633122262,0.2427238686720658,0.10432204098508674,0.12217673289816798,0.06521871436407144,0.10432204098508674,0.03833468800658058,0.034382783741364956,0.03431423639773454,0.036067990582300556,0.03438278374136497,0.00956473836404683
792,0.13202850023905435,0.26798582077026367,0.76,0.7371913692298042,0.8195476190476191,0.76,0.7922426470588235,0.85427807486631,0.8467279294002671,0.8915393002614098,0.8542780748663102,0.8941234193672067,10,l1,l1,False,0.5,,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",909,914,926,909,968,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8754325259515571,0.9090909090909091,0.9087557603686636,0.9151910531220877,0.9090909090909092,0.9302112029384757,0.6176470588235294,0.5521783181357649,0.7833333333333333,0.6176470588235294,0.6366782006920415,0.7272727272727273,0.7053571428571429,0.8235294117647058,0.7272727272727273,0.7685950413223139,0.875,0.875,0.875,0.875,0.869140625,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,0.9835640138408305,0.03851752913407157,0.16127319330589876,0.10732030124269838,0.13695068100276084,0.038944470322595,0.10732030124269838,0.11168413350911711,0.09008618854488017,0.10021386414696443,0.04882756920641173,0.0900861885448802,0.09139533496020369
793,0.38084864616394043,0.48925065994262695,0.49,0.3543873517786561,0.3150689655172414,0.49,0.4852941176470588,0.5050505050505051,0.3775980226940793,0.3413159167876149,0.5050505050505051,0.5325987144168962,10,l1,l1,False,0.5,,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",1338,988,988,1338,1339,0.47058823529411764,0.39525691699604737,0.4413793103448276,0.47058823529411764,0.4567474048442906,0.5151515151515151,0.4661274014155713,0.5239477503628447,0.5151515151515151,0.5977961432506886,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.12707392972843226,0.24545574556642646,0.013932610920384723,0.029333744730928545,0.09065805795436539,0.013932610920384723,0.020489133706448143,0.00714249273925805,0.06259972402819902,0.129140207981578,0.00714249273925805,0.046101544044301966
794,0.14167277018229166,0.29175758361816406,0.76,0.7371913692298042,0.8195476190476191,0.76,0.7981985294117646,0.8591800356506237,0.8516950418160096,0.8953629619798084,0.859180035650624,0.9087803165343272,10,l1,l1,False,0.5,5000,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",909,914,926,909,967,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8754325259515571,0.9090909090909091,0.9087557603686636,0.9151910531220877,0.9090909090909092,0.9302112029384757,0.6176470588235294,0.5521783181357649,0.7833333333333333,0.6176470588235294,0.6505190311418685,0.7272727272727273,0.7053571428571429,0.8235294117647058,0.7272727272727273,0.8108356290174472,0.875,0.875,0.875,0.875,0.873046875,0.9411764705882353,0.9409722222222222,0.9473684210526316,0.9411764705882353,0.9852941176470589,0.047187337585519865,0.17151733185525908,0.10732030124269838,0.13695068100276084,0.038944470322595,0.10732030124269838,0.1059999917659999,0.09418784180836295,0.10430902999377076,0.052465162753416,0.09418784180836297,0.07281667955801849
795,0.3689255714416504,0.4681355953216553,0.68,0.6274123847167326,0.7308683722654802,0.68,0.6404044117647057,0.7182115270350565,0.6826429920737862,0.7897128295433381,0.7182115270350565,0.7634776781127836,10,l1,l1,False,0.5,5000,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",969,976,971,969,978,0.5294117647058824,0.43333333333333335,0.5913978494623655,0.5294117647058824,0.45674740484429066,0.5757575757575758,0.4978260869565218,0.6997578692493946,0.5757575757575758,0.606060606060606,0.5882352941176471,0.5296442687747035,0.6758620689655173,0.5882352941176471,0.5536332179930796,0.6818181818181818,0.6530663329161452,0.771978021978022,0.6818181818181819,0.7557392102846648,0.9375,0.9375,0.9375,0.9375,0.927734375,0.8970588235294118,0.8970365563486913,0.8974025974025974,0.8970588235294117,0.9286332179930796,0.10954937861378339,0.22907933754378282,0.17830080333691217,0.21639311782057669,0.14596351020418788,0.17830080333691217,0.2011139697174984,0.13367118771321077,0.16431338714638055,0.08165681107016302,0.1336711877132107,0.13180335201979168
796,0.1506495475769043,0.25943319002787274,0.76,0.7371913692298042,0.8195476190476191,0.76,0.7922426470588235,0.85427807486631,0.8467279294002671,0.8915393002614098,0.8542780748663102,0.8962660578734817,10,l1,l1,False,0.5,10000,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",909,914,926,909,968,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8754325259515571,0.9090909090909091,0.9087557603686636,0.9151910531220877,0.9090909090909092,0.9302112029384757,0.6176470588235294,0.5521783181357649,0.7833333333333333,0.6176470588235294,0.6366782006920415,0.7272727272727273,0.7053571428571429,0.8235294117647058,0.7272727272727273,0.7750229568411386,0.875,0.875,0.875,0.875,0.869140625,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,0.9835640138408305,0.04992804957435611,0.11647990227942724,0.10732030124269838,0.13695068100276084,0.038944470322595,0.10732030124269838,0.11168413350911711,0.09008618854488017,0.10021386414696443,0.04882756920641173,0.0900861885448802,0.08845544177249093
797,0.37593261400858563,0.5043290456136068,0.53,0.4183161094224924,0.49924193548387097,0.53,0.5035294117647059,0.5808080808080808,0.49034679089026917,0.562337590403393,0.5808080808080809,0.6172329354147537,10,l1,l1,False,0.5,10000,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",983,984,978,983,989,0.5294117647058824,0.43333333333333335,0.5913978494623655,0.5294117647058824,0.4567474048442906,0.5757575757575758,0.4978260869565218,0.6997578692493946,0.5757575757575758,0.6042240587695134,0.5588235294117647,0.48328267477203646,0.6416666666666666,0.5588235294117647,0.5536332179930796,0.6666666666666666,0.6398809523809523,0.7372549019607844,0.6666666666666667,0.7474747474747475,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.09350768038233559,0.2683584588394637,0.023886988828525833,0.06182848427275343,0.17223022147886205,0.023886988828525833,0.04002034898641066,0.06813503819814161,0.12525923941483927,0.22138591441159639,0.06813503819814165,0.10144903749535468
798,0.13974308967590332,0.26270047823588055,0.76,0.7371913692298042,0.8195476190476191,0.76,0.7922426470588235,0.85427807486631,0.8467279294002671,0.8915393002614098,0.8542780748663102,0.8941234193672067,10,l1,l1,False,0.5,50000,"(1, 1)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",909,914,926,909,968,0.7941176470588235,0.7925021795989537,0.8035714285714286,0.7941176470588236,0.8754325259515571,0.9090909090909091,0.9087557603686636,0.9151910531220877,0.9090909090909092,0.9302112029384757,0.6176470588235294,0.5521783181357649,0.7833333333333333,0.6176470588235294,0.6366782006920415,0.7272727272727273,0.7053571428571429,0.8235294117647058,0.7272727272727273,0.7685950413223139,0.875,0.875,0.875,0.875,0.869140625,0.9264705882352942,0.9260708849749946,0.9358974358974359,0.9264705882352942,0.9835640138408305,0.04547488342033129,0.11801578597730585,0.10732030124269838,0.13695068100276084,0.038944470322595,0.10732030124269838,0.11168413350911711,0.09008618854488017,0.10021386414696443,0.04882756920641173,0.0900861885448802,0.09139533496020369
799,0.27300143241882324,0.3854585488637288,0.49,0.3543873517786561,0.3150689655172414,0.49,0.4852941176470588,0.5050505050505051,0.3775980226940793,0.3413159167876149,0.5050505050505051,0.5325987144168962,10,l1,l1,False,0.5,50000,"(1, 2)","{'vect__max_df': 0.5, 'clf__C': 10, 'vect__max_features': 50000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",1338,988,988,1338,1339,0.47058823529411764,0.39525691699604737,0.4413793103448276,0.47058823529411764,0.4567474048442906,0.5151515151515151,0.4661274014155713,0.5239477503628447,0.5151515151515151,0.5977961432506886,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.08760962200719978,0.14838018711171533,0.013932610920384723,0.029333744730928545,0.09065805795436539,0.013932610920384723,0.020489133706448143,0.00714249273925805,0.06259972402819902,0.129140207981578,0.00714249273925805,0.046101544044301966
800,0.10507774353027344,0.2069417635599772,0.86,0.8578361344537815,0.877239475500345,0.86,0.9598529411764706,0.8348187759952466,0.832595010434277,0.8535712052175467,0.8348187759952467,0.9594805134282957,10,l1,l1,False,0.75,,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",525,528,594,525,329,0.8235294117647058,0.8178571428571428,0.8695652173913043,0.8235294117647058,1.0,0.8333333333333334,0.8314371952635247,0.8490384615384616,0.8333333333333334,0.9403122130394858,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9480968858131488,0.8181818181818182,0.8154706430568499,0.838048780487805,0.8181818181818182,0.9623507805325988,0.8125,0.8117647058823529,0.8174603174603174,0.8125,0.9296875,0.8529411764705882,0.8508771929824561,0.8736263736263736,0.8529411764705883,0.9757785467128027,0.026844216377887024,0.09807754970734169,0.05843548478752393,0.05986786420497884,0.05053175924273286,0.05843548478752393,0.029768812992791577,0.014229269179831276,0.01447783009491476,0.014873928136812565,0.014229269179831321,0.014620625408289883
801,0.29967784881591797,0.3962100346883138,0.61,0.49807142857142855,0.4606521739130434,0.61,0.67,0.6111111111111112,0.4993679539767304,0.4496794871794872,0.6111111111111112,0.6461585552494643,10,l1,l1,False,0.75,,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': None, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",981,981,983,981,976,0.8235294117647058,0.8178571428571428,0.8695652173913043,0.8235294117647058,1.0,0.8333333333333334,0.8314371952635247,0.8490384615384616,0.8333333333333334,0.938475665748393,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.5,0.3333333333333333,0.25,0.5,0.5,0.08454549604872277,0.21418960174013538,0.1532587201242319,0.22952317847176637,0.29349347786636504,0.1532587201242319,0.2368543856465402,0.15713484026367724,0.23480841233736408,0.2823894388969354,0.15713484026367724,0.2066994110906498
802,0.10043716430664062,0.20924878120422363,0.88,0.8779145658263307,0.8975569358178054,0.88,0.9611029411764705,0.8446226975638741,0.8427792184113541,0.8605766997230413,0.8446226975638741,0.9597688640626671,10,l1,l1,False,0.75,5000,"(1, 1)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 1), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",452,481,455,452,310,0.8235294117647058,0.8178571428571428,0.8695652173913043,0.8235294117647058,1.0,0.8333333333333334,0.8314371952635247,0.8490384615384616,0.8333333333333334,0.9403122130394858,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9480968858131488,0.8181818181818182,0.8154706430568499,0.838048780487805,0.8181818181818182,0.9623507805325988,0.875,0.8745098039215686,0.8809523809523809,0.875,0.93359375,0.8823529411764706,0.8814298169136878,0.8946428571428571,0.8823529411764706,0.976643598615917,0.015482056548561475,0.11939006532751216,0.04862824161280092,0.05089947808587464,0.031647047829279656,0.04862824161280092,0.028532243805186795,0.027386986753396313,0.028096669681459487,0.024502660854317387,0.027386986753396313,0.014944165282122807
803,0.2900704542795817,0.37254881858825684,0.84,0.8366402675384024,0.8624900793650794,0.84,0.9514705882352941,0.8349673202614379,0.83268131828915,0.8540561903730746,0.8349673202614379,0.9533009660408215,10,l1,l1,False,0.75,5000,"(1, 2)","{'vect__max_df': 0.75, 'clf__C': 10, 'vect__max_features': 5000, 'vect__ngram_range': (1, 2), 'tfidf__use_idf': False, 'tfidf__norm': 'l1', 'clf__penalty': 'l1'}",646,657,731,646,459,0.7941176470588235,0.7850045167118338,0.8541666666666667,0.7941176470588236,1.0,0.8484848484848485,0.8472222222222223,0.8603988603988604,0.8484848484848485,0.935720844811754,0.9117647058823529,0.9116883116883117,0.9131944444444444,0.9117647058823529,0.930795847750865,0.8181818181818182,0.8154706430568499,0.838048780487805,0.8181818181818182,0.960514233241506,0.8125,0.8117647058823529,0.8174603174603174,0.8125,0.921875,0.8382352941176471,0.8353510895883777,0.8637209302325581,0.8382352941176471,0.9636678200692042,0.09506487379835789,0.15149456283030432,0.0520463594251487,0.054949888422783214,0.039325938652506824,0.05204635942514867,0.03501934019750972,0.012585127498499769,0.013099273617682339,0.011399909807282388,0.012585127498499769,0.012497513733845545
