,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__C,param_clf__gamma,param_clf__kernel,param_tfidf__norm,param_tfidf__use_idf,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
2153,0.3050674597422282,0.08904147148132324,0.54,0.5889780154486036,100,0.001,poly,l1,False,1.0,,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': None}",2953,0.5,0.5454545454545454,0.5294117647058824,0.5303030303030303,0.59375,0.6911764705882353,0.09519055326535295,0.023412416179413923,0.03881517289744854,0.07252946655230144
2154,0.12028360366821289,0.05418276786804199,0.58,0.6244800950683304,100,0.001,poly,l1,False,1.0,5000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 5000}",2637,0.5,0.6060606060606061,0.5294117647058824,0.5909090909090909,0.71875,0.6764705882352942,0.02992631174245431,0.026997726058316133,0.09595112113497592,0.03727958009111447
2155,0.322418212890625,0.07456652323404948,0.5,0.5150029708853238,100,0.001,poly,l1,False,1.0,5000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 5000}",3640,0.5,0.5151515151515151,0.5,0.5151515151515151,0.5,0.5147058823529411,0.08976950740101056,0.03759183439884241,0.0,0.00021007331586054935
2156,0.12560558319091797,0.05353379249572754,0.72,0.7400475341651812,100,0.001,poly,l1,False,1.0,10000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 10000}",2132,0.5,0.6060606060606061,0.8529411764705882,0.8787878787878788,0.8125,0.7352941176470589,0.02744463574921998,0.024127088369699925,0.15875434222871065,0.11139116526535402
2157,0.3260340690612793,0.09258675575256348,0.51,0.5249554367201426,100,0.001,poly,l1,False,1.0,10000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 10000}",3213,0.5,0.5303030303030303,0.5,0.5151515151515151,0.53125,0.5294117647058824,0.09899812015747098,0.046166654342621995,0.01457737973711325,0.006941961643225148
2158,0.13141544659932455,0.042537848154703774,0.72,0.7501485442661914,100,0.001,poly,l1,False,1.0,50000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2132,0.5,0.6060606060606061,0.8529411764705882,0.9090909090909091,0.8125,0.7352941176470589,0.03201996175854254,0.021688592244071794,0.15875434222871065,0.12415670644068248
2159,0.3262208302815755,0.089202880859375,0.54,0.5889780154486036,100,0.001,poly,l1,False,1.0,50000,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l1', 'clf__C': 100, 'vect__max_df': 1.0, 'tfidf__use_idf': False, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': 50000}",2953,0.5,0.5454545454545454,0.5294117647058824,0.5303030303030303,0.59375,0.6911764705882353,0.07873251084753018,0.03419751208554149,0.03881517289744854,0.07252946655230144
2160,0.12376817067464192,0.05513715744018555,0.55,0.8787878787878788,100,0.001,poly,l2,True,0.5,,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': None}",2765,0.4117647058823529,0.6363636363636364,0.6176470588235294,1.0,0.625,1.0,0.0346620641399112,0.02821146989962938,0.09926198253344828,0.17141982574219336
2161,0.3380433718363444,0.08943367004394531,0.55,0.8888888888888888,100,0.001,poly,l2,True,0.5,,"(1, 2)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 2), 'clf__gamma': 0.001, 'vect__max_features': None}",2765,0.4411764705882353,0.6666666666666666,0.6176470588235294,1.0,0.59375,1.0,0.09439054916023569,0.04528202017628805,0.07870738809779215,0.15713484026367724
2162,0.12465445200602214,0.05145899454752604,0.54,0.8787878787878788,100,0.001,poly,l2,True,0.5,5000,"(1, 1)","{'clf__kernel': 'poly', 'tfidf__norm': 'l2', 'clf__C': 100, 'vect__max_df': 0.5, 'tfidf__use_idf': True, 'vect__ngram_range': (1, 1), 'clf__gamma': 0.001, 'vect__max_features': 5000}",2953,0.4117647058823529,0.6363636363636364,0.6176470588235294,1.0,0.59375,1.0,0.04271999988068517,0.019156045586863964,0.09254966869995047,0.17141982574219336
